,소속회사명,소속회사명,동일인과의 관계,동일인과의 관계,동일인과의 관계,성명,보통주,보통주,우선주,우선주,합계,합계
,소속회사명,소속회사명.1,동일인과의 관계,동일인과의 관계.1,동일인과의 관계.2,성명,주식수,지분율,주식수,지분율,주식수,지분율
112,금융회사,아이엠엠인프라제4호사모투자전문회사,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
113,금융회사,아이엠엠인프라제4호사모투자전문회사,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
114,금융회사,아이엠엠인프라제4호사모투자전문회사,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
115,금융회사,아이엠엠인프라제4호사모투자전문회사,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
116,금융회사,아이엠엠인프라제4호사모투자전문회사,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
117,금융회사,아이엠엠인프라제4호사모투자전문회사,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
118,금융회사,아이엠엠인프라제4호사모투자전문회사,동일인측,친족,친족 합계,-,-,-,-,-,-,-
119,금융회사,아이엠엠인프라제4호사모투자전문회사,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
120,금융회사,아이엠엠인프라제4호사모투자전문회사,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
121,금융회사,아이엠엠인프라제4호사모투자전문회사,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
122,금융회사,아이엠엠인프라제4호사모투자전문회사,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
123,금융회사,아이엠엠인프라제4호사모투자전문회사,동일인측,계열회사(국내+해외),계열회사(국내+해외),아이엠엠인베스트먼트㈜,1100000000,0.88%,-,-,1100000000,0.88%
124,금융회사,아이엠엠인프라제4호사모투자전문회사,동일인측,계열회사(국내+해외),계열회사(국내+해외),-,-,-,-,-,-,-
125,금융회사,아이엠엠인프라제4호사모투자전문회사,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
126,금융회사,아이엠엠인프라제4호사모투자전문회사,동일인측,동일인측 합계,동일인측 합계,/,1100000000,0.88%,-,-,1100000000,0.88%
127,금융회사,아이엠엠인프라제4호사모투자전문회사,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,새마을금고중앙회,85000000000,67.95%,-,-,85000000000,67.95%
128,금융회사,아이엠엠인프라제4호사모투자전문회사,기타주주,기타,기타,/,39000000000,31.17%,-,-,39000000000,31.17%
129,금융회사,아이엠엠인프라제4호사모투자전문회사,총 계,총 계,총 계,/,125100000000,100.00%,-,-,125100000000,100.00%
130,금융회사,아이엠엠인프라제5의1호사모투자합자회사,동일인측,동일인,동일인,-,-,-,-,-,-,-
131,금융회사,아이엠엠인프라제5의1호사모투자합자회사,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
132,금융회사,아이엠엠인프라제5의1호사모투자합자회사,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
133,금융회사,아이엠엠인프라제5의1호사모투자합자회사,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
134,금융회사,아이엠엠인프라제5의1호사모투자합자회사,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
135,금융회사,아이엠엠인프라제5의1호사모투자합자회사,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
136,금융회사,아이엠엠인프라제5의1호사모투자합자회사,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
137,금융회사,아이엠엠인프라제5의1호사모투자합자회사,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
138,금융회사,아이엠엠인프라제5의1호사모투자합자회사,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
139,금융회사,아이엠엠인프라제5의1호사모투자합자회사,동일인측,친족,친족 합계,-,-,-,-,-,-,-
140,금융회사,아이엠엠인프라제5의1호사모투자합자회사,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
141,금융회사,아이엠엠인프라제5의1호사모투자합자회사,동일인측,등기된 임원,등기된 임원,김병헌,100000000,0.95%,-,-,100000000,0.95%
142,금융회사,아이엠엠인프라제5의1호사모투자합자회사,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
143,금융회사,아이엠엠인프라제5의1호사모투자합자회사,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
144,금융회사,아이엠엠인프라제5의1호사모투자합자회사,동일인측,계열회사(국내+해외),계열회사(국내+해외),아이엠엠인베스트먼트㈜,10300000000,98.10%,-,-,10300000000,98.10%
145,금융회사,아이엠엠인프라제5의1호사모투자합자회사,동일인측,계열회사(국내+해외),계열회사(국내+해외),-,-,-,-,-,-,-
146,금융회사,아이엠엠인프라제5의1호사모투자합자회사,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
147,금융회사,아이엠엠인프라제5의1호사모투자합자회사,동일인측,동일인측 합계,동일인측 합계,/,10400000000,99.05%,-,-,10400000000,99.05%
148,금융회사,아이엠엠인프라제5의1호사모투자합자회사,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,대성산업,100000000,0.95%,-,-,100000000,0.95%
149,금융회사,아이엠엠인프라제5의1호사모투자합자회사,기타주주,기타,기타,/,-,-,-,-,-,-
