,소속회사명,소속회사명,동일인과의 관계,동일인과의 관계,동일인과의 관계,성명,보통주,보통주,우선주,우선주,합계,합계
,소속회사명,소속회사명.1,동일인과의 관계,동일인과의 관계.1,동일인과의 관계.2,성명,주식수,지분율,주식수,지분율,주식수,지분율
200,비금융회사,(주)유진홈데이,동일인측,기타 동일인관련자,기타 동일인관련자,,,,,,,
201,비금융회사,(주)유진홈데이,동일인측,동일인측 합계,동일인측 합계,/,345000,100.00,-,-,345000,100.00
202,비금융회사,(주)유진홈데이,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,,,,,,,
203,비금융회사,(주)유진홈데이,기타주주,기타,기타,/,,,,,,
204,비금융회사,(주)유진홈데이,총 계,총 계,총 계,/,345000,100.00,-,-,345000,100.00
205,비금융회사,(주)이에이치씨,동일인측,동일인,동일인,-,-,-,-,-,-,-
206,비금융회사,(주)이에이치씨,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
207,비금융회사,(주)이에이치씨,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
208,비금융회사,(주)이에이치씨,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
209,비금융회사,(주)이에이치씨,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
210,비금융회사,(주)이에이치씨,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
211,비금융회사,(주)이에이치씨,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
212,비금융회사,(주)이에이치씨,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
213,비금융회사,(주)이에이치씨,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
214,비금융회사,(주)이에이치씨,동일인측,친족,친족 합계,-,-,-,-,-,-,-
215,비금융회사,(주)이에이치씨,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
216,비금융회사,(주)이에이치씨,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
217,비금융회사,(주)이에이치씨,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
218,비금융회사,(주)이에이치씨,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
219,비금융회사,(주)이에이치씨,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
220,비금융회사,(주)이에이치씨,동일인측,계열회사,계열회사,(주)동양,502000,100.00,-,-,502000,100.00
221,비금융회사,(주)이에이치씨,동일인측,계열회사,계열회사,-,-,-,-,-,-,-
222,비금융회사,(주)이에이치씨,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
223,비금융회사,(주)이에이치씨,동일인측,동일인측 합계,동일인측 합계,/,502000,100.00,-,-,502000,100.00
224,비금융회사,(주)이에이치씨,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,-,-
225,비금융회사,(주)이에이치씨,기타주주,기타,기타,-,-,-,-,-,-,-
226,비금융회사,(주)이에이치씨,총 계,총 계,총 계,/,502000,100.00,-,-,502000,100.00
227,비금융회사,(주)지구레미콘,동일인측,동일인,동일인,-,-,-,-,-,-,-
228,비금융회사,(주)지구레미콘,동일인측,친족,배우자/혈족1촌,,,,,,,
229,비금융회사,(주)지구레미콘,동일인측,친족,배우자/혈족1촌,,,,,,,
230,비금융회사,(주)지구레미콘,동일인측,친족,혈족2~4촌,,,,,,,
231,비금융회사,(주)지구레미콘,동일인측,친족,혈족2~4촌,,,,,,,
232,비금융회사,(주)지구레미콘,동일인측,친족,혈족5~6촌,,,,,,,
233,비금융회사,(주)지구레미콘,동일인측,친족,혈족5~6촌,,,,,,,
234,비금융회사,(주)지구레미콘,동일인측,친족,인척 4촌 이내,,,,,,,
235,비금융회사,(주)지구레미콘,동일인측,친족,인척 4촌 이내,,,,,,,
236,비금융회사,(주)지구레미콘,동일인측,친족,친족 합계,/,,,,,,
237,비금융회사,(주)지구레미콘,동일인측,비영리법인,비영리법인,,,,,,,
238,비금융회사,(주)지구레미콘,동일인측,비영리법인,비영리법인,,,,,,,
239,비금융회사,(주)지구레미콘,동일인측,등기된 임원,등기된 임원,,,,,,,
240,비금융회사,(주)지구레미콘,동일인측,등기된 임원,등기된 임원,,,,,,,
241,비금융회사,(주)지구레미콘,동일인측,자기주식,자기주식,,,,,,,
242,비금융회사,(주)지구레미콘,동일인측,계열회사(국내+해외),계열회사(국내+해외),유진기업㈜,60000,100.00,,,60000,100.00
243,비금융회사,(주)지구레미콘,동일인측,계열회사(국내+해외),계열회사(국내+해외),,,,,,,
244,비금융회사,(주)지구레미콘,동일인측,기타 동일인관련자,기타 동일인관련자,,,,,,,
245,비금융회사,(주)지구레미콘,동일인측,동일인측 합계,동일인측 합계,/,60000,100.00,,,60000,100.00
246,비금융회사,(주)지구레미콘,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,,,,,,
247,비금융회사,(주)지구레미콘,기타주주,기타,기타,/,,,,,,
248,비금융회사,(주)지구레미콘,총 계,총 계,총 계,/,60000,100.00,,,60000,100.00
249,비금융회사,(주)티와이강원,동일인측,동일인,동일인,-,-,-,-,-,-,-
250,비금융회사,(주)티와이강원,동일인측,친족,배우자/혈족1촌,,,,,,,
251,비금융회사,(주)티와이강원,동일인측,친족,배우자/혈족1촌,,,,,,,
252,비금융회사,(주)티와이강원,동일인측,친족,혈족2~4촌,,,,,,,
253,비금융회사,(주)티와이강원,동일인측,친족,혈족2~4촌,,,,,,,
254,비금융회사,(주)티와이강원,동일인측,친족,혈족5~6촌,,,,,,,
